"","vid","P6_7_1","P6_7_2","P6_7_3","P6_7_4","P6_9_1","p2distance.2","estratos...stratumID..."
"1","1_1",1,1,1,1,3,1.54031183089253,"Baja"
"2","1_2",1,1,1,1,4,2.3104677463388,"Media"
"3","1_3",1,1,1,1,4,2.3104677463388,"Media"
"4","1_4",1,1,1,1,1,0,"Muy baja"
"5","1_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"6","2_1",1,1,1,1,4,2.3104677463388,"Media"
"7","2_2",1,1,1,1,4,2.3104677463388,"Media"
"8","2_4",1,1,1,1,4,2.3104677463388,"Media"
"9","3_1",1,1,1,1,4,2.3104677463388,"Media"
"10","3_2",1,1,1,1,4,2.3104677463388,"Media"
"11","3_3",1,1,1,1,4,2.3104677463388,"Media"
"12","3_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"13","3_5",1,1,1,1,4,2.3104677463388,"Media"
"14","4_1",1,1,1,1,3,1.54031183089253,"Baja"
"15","4_2",1,1,1,1,1,0,"Muy baja"
"16","4_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"17","4_4",1,1,1,1,3,1.54031183089253,"Baja"
"18","4_5",1,1,1,1,3,1.54031183089253,"Baja"
"19","5_1",1,1,1,1,4,2.3104677463388,"Media"
"20","5_2",1,1,1,1,4,2.3104677463388,"Media"
"21","5_3",1,1,1,1,1,0,"Muy baja"
"22","5_4",2,2,2,2,4,8.29987591425094,"Muy Alta"
"23","5_5",2,2,2,2,2,6.7595640833584,"Muy Alta"
"24","6_1",1,1,1,1,4,2.3104677463388,"Media"
"25","6_2",1,1,1,1,4,2.3104677463388,"Media"
"26","6_3",2,2,2,2,2,6.7595640833584,"Muy Alta"
"27","6_4",1,1,1,1,4,2.3104677463388,"Media"
"28","6_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"29","7_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"30","7_2",2,2,2,2,4,8.29987591425094,"Muy Alta"
"31","7_3",1,1,1,1,3,1.54031183089253,"Baja"
"32","7_4",1,1,1,1,3,1.54031183089253,"Baja"
"33","7_5",2,2,2,2,2,6.7595640833584,"Muy Alta"
"34","8_1",2,2,2,2,4,8.29987591425094,"Muy Alta"
"35","8_3",2,2,2,2,4,8.29987591425094,"Muy Alta"
"36","8_4",1,1,1,1,3,1.54031183089253,"Baja"
"37","8_5",1,1,1,1,3,1.54031183089253,"Baja"
"38","9_1",2,2,2,2,2,6.7595640833584,"Muy Alta"
"39","9_2",1,1,1,1,4,2.3104677463388,"Media"
"40","9_3",1,1,1,1,1,0,"Muy baja"
"41","9_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"42","9_5",1,1,1,1,4,2.3104677463388,"Media"
"43","10_1",1,1,1,1,3,1.54031183089253,"Baja"
"44","10_2",1,1,1,1,4,2.3104677463388,"Media"
"45","10_3",1,1,1,1,3,1.54031183089253,"Baja"
"46","10_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"47","10_5",1,1,1,1,4,2.3104677463388,"Media"
"48","11_1",1,1,1,1,4,2.3104677463388,"Media"
"49","11_2",1,1,2,1,2,3.74987908436598,"Alta"
"50","11_4",1,1,1,1,1,0,"Muy baja"
"51","11_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"52","12_1",1,1,1,1,1,0,"Muy baja"
"53","12_3",1,1,1,1,4,2.3104677463388,"Media"
"54","12_4",1,1,1,1,4,2.3104677463388,"Media"
"55","12_5",1,1,1,1,4,2.3104677463388,"Media"
"56","13_1",1,1,1,1,1,0,"Muy baja"
"57","13_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"58","13_3",1,1,1,1,4,2.3104677463388,"Media"
"59","13_4",1,1,1,1,4,2.3104677463388,"Media"
"60","13_5",2,2,2,2,4,8.29987591425094,"Muy Alta"
"61","14_1",1,1,1,1,3,1.54031183089253,"Baja"
"62","14_2",1,1,1,1,4,2.3104677463388,"Media"
"63","14_3",2,1,1,1,1,0.923677637778517,"Baja"
"64","14_4",1,1,1,1,4,2.3104677463388,"Media"
"65","14_5",2,2,2,2,4,8.29987591425094,"Muy Alta"
"66","15_1",1,1,1,1,1,0,"Muy baja"
"67","15_2",1,1,1,1,1,0,"Muy baja"
"68","15_3",2,2,1,1,4,4.3070042315933,"Alta"
"69","15_4",2,1,2,2,4,7.22701706677495,"Muy Alta"
"70","15_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"71","16_1",2,1,1,2,1,1.93682615151643,"Baja"
"72","16_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"73","16_3",1,1,2,2,2,4.7630275981039,"Alta"
"74","16_4",1,1,1,1,4,2.3104677463388,"Media"
"75","16_5",1,1,1,1,4,2.3104677463388,"Media"
"76","17_1",1,2,2,1,1,4.0525820163957,"Alta"
"77","17_2",2,2,2,2,2,6.7595640833584,"Muy Alta"
"78","17_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"79","18_1",1,1,1,1,1,0,"Muy baja"
"80","18_2",1,1,1,1,1,0,"Muy baja"
"81","18_4",1,1,1,1,4,2.3104677463388,"Media"
"82","18_5",1,1,1,1,4,2.3104677463388,"Media"
"83","19_1",1,1,1,1,4,2.3104677463388,"Media"
"84","19_2",1,1,1,2,3,2.55346034463045,"Media"
"85","19_3",1,1,1,1,1,0,"Muy baja"
"86","19_4",1,1,1,1,4,2.3104677463388,"Media"
"87","19_5",1,1,1,1,3,1.54031183089253,"Baja"
"88","20_1",1,1,1,1,1,0,"Muy baja"
"89","20_2",1,1,1,1,3,1.54031183089253,"Baja"
"90","20_3",1,1,1,1,4,2.3104677463388,"Media"
"91","20_4",1,1,1,1,1,0,"Muy baja"
"92","20_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"93","21_1",1,1,1,1,4,2.3104677463388,"Media"
"94","21_3",1,1,1,1,3,1.54031183089253,"Baja"
"95","21_4",1,1,1,1,1,0,"Muy baja"
"96","21_5",1,1,1,1,3,1.54031183089253,"Baja"
"97","22_1",1,1,1,1,4,2.3104677463388,"Media"
"98","22_2",1,1,1,1,3,1.54031183089253,"Baja"
"99","22_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"100","22_4",1,1,1,1,4,2.3104677463388,"Media"
"101","22_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"102","23_1",2,1,1,1,1,0.923677637778517,"Baja"
"103","23_2",1,1,1,1,4,2.3104677463388,"Media"
"104","23_3",1,1,1,1,4,2.3104677463388,"Media"
"105","23_4",1,2,1,1,1,1.07285884747599,"Baja"
"106","23_5",1,1,1,1,4,2.3104677463388,"Media"
"107","24_1",1,1,1,1,4,2.3104677463388,"Media"
"108","24_2",2,1,1,2,2,2.7069820669627,"Media"
"109","24_3",1,1,1,1,3,1.54031183089253,"Baja"
"110","24_4",1,1,1,1,4,2.3104677463388,"Media"
"111","24_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"112","25_2",1,1,1,1,4,2.3104677463388,"Media"
"113","25_3",1,1,1,1,4,2.3104677463388,"Media"
"114","25_4",1,1,1,1,4,2.3104677463388,"Media"
"115","26_1",2,1,2,1,1,3.90340080669823,"Alta"
"116","26_3",1,1,1,1,1,0,"Muy baja"
"117","26_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"118","27_1",1,1,1,1,4,2.3104677463388,"Media"
"119","27_2",1,1,1,1,1,0,"Muy baja"
"120","27_3",2,2,2,2,2,6.7595640833584,"Muy Alta"
"121","27_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"122","27_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"123","28_1",2,1,1,2,4,4.24729389785523,"Alta"
"124","28_2",1,1,1,1,4,2.3104677463388,"Media"
"125","28_3",1,1,1,1,1,0,"Muy baja"
"126","28_4",1,1,1,1,4,2.3104677463388,"Media"
"127","28_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"128","29_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"129","29_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"130","29_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"131","29_5",1,1,1,1,4,2.3104677463388,"Media"
"132","30_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"133","30_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"134","30_3",1,1,1,1,4,2.3104677463388,"Media"
"135","30_4",1,1,1,1,4,2.3104677463388,"Media"
"136","30_5",1,1,1,1,3,1.54031183089253,"Baja"
"137","31_3",1,1,1,1,3,1.54031183089253,"Baja"
"138","31_4",1,1,1,1,4,2.3104677463388,"Media"
"139","31_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"140","32_1",1,1,1,1,4,2.3104677463388,"Media"
"141","32_4",1,1,1,1,4,2.3104677463388,"Media"
"142","32_5",1,1,1,1,4,2.3104677463388,"Media"
"143","33_1",1,1,1,1,4,2.3104677463388,"Media"
"144","33_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"145","33_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"146","33_4",2,1,1,1,1,0.923677637778517,"Baja"
"147","33_5",2,1,2,2,2,5.68670523588242,"Alta"
"148","34_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"149","34_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"150","34_3",2,2,1,1,4,4.3070042315933,"Alta"
"151","34_4",2,1,1,2,4,4.24729389785523,"Alta"
"152","35_1",1,1,1,1,4,2.3104677463388,"Media"
"153","35_2",2,1,1,2,4,4.24729389785523,"Alta"
"154","35_3",1,1,1,1,4,2.3104677463388,"Media"
"155","35_4",1,1,1,1,4,2.3104677463388,"Media"
"156","35_5",1,1,1,1,3,1.54031183089253,"Baja"
"157","36_1",1,1,1,1,4,2.3104677463388,"Media"
"158","36_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"159","36_3",1,1,1,1,3,1.54031183089253,"Baja"
"160","36_4",1,1,1,1,4,2.3104677463388,"Media"
"161","36_5",1,1,1,1,3,1.54031183089253,"Baja"
"162","37_1",1,1,1,1,4,2.3104677463388,"Media"
"163","37_3",1,1,1,1,4,2.3104677463388,"Media"
"164","37_4",1,1,1,1,3,1.54031183089253,"Baja"
"165","37_5",1,1,1,1,3,1.54031183089253,"Baja"
"166","38_1",1,1,1,1,4,2.3104677463388,"Media"
"167","38_4",1,1,1,1,4,2.3104677463388,"Media"
"168","38_5",1,1,1,1,1,0,"Muy baja"
"169","39_1",1,1,1,1,4,2.3104677463388,"Media"
"170","39_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"171","39_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"172","39_4",2,2,2,1,4,7.28672740051302,"Muy Alta"
"173","39_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"174","40_1",1,1,1,1,3,1.54031183089253,"Baja"
"175","40_2",1,1,1,1,4,2.3104677463388,"Media"
"176","40_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"177","40_4",1,1,1,2,2,1.78330442918418,"Baja"
"178","40_5",1,1,1,1,4,2.3104677463388,"Media"
"179","41_1",2,1,2,2,2,5.68670523588242,"Alta"
"180","41_2",2,2,2,2,2,6.7595640833584,"Muy Alta"
"181","41_3",2,2,2,2,1,5.98940816791214,"Muy Alta"
"182","41_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"183","41_5",1,1,1,1,4,2.3104677463388,"Media"
"184","42_1",1,1,1,1,4,2.3104677463388,"Media"
"185","42_2",2,2,2,2,3,7.52971999880467,"Muy Alta"
"186","42_3",1,1,1,1,1,0,"Muy baja"
"187","42_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"188","42_5",1,1,1,1,4,2.3104677463388,"Media"
"189","43_1",1,1,1,1,4,2.3104677463388,"Media"
"190","43_2",1,1,1,1,3,1.54031183089253,"Baja"
"191","43_3",1,1,1,1,4,2.3104677463388,"Media"
"192","43_4",1,1,1,1,4,2.3104677463388,"Media"
"193","44_1",1,1,1,1,4,2.3104677463388,"Media"
"194","44_2",2,2,2,2,4,8.29987591425094,"Muy Alta"
"195","44_4",1,1,1,1,4,2.3104677463388,"Media"
"196","45_1",1,1,1,1,4,2.3104677463388,"Media"
"197","45_2",2,1,2,1,2,4.6735567221445,"Alta"
"198","45_3",2,2,2,2,4,8.29987591425094,"Muy Alta"
"199","45_4",1,1,1,1,4,2.3104677463388,"Media"
"200","45_5",1,1,1,1,4,2.3104677463388,"Media"
"201","46_1",1,1,1,1,4,2.3104677463388,"Media"
"202","46_2",1,1,1,1,4,2.3104677463388,"Media"
"203","46_3",1,1,1,1,4,2.3104677463388,"Media"
"204","46_4",1,1,1,1,4,2.3104677463388,"Media"
"205","47_2",1,1,1,1,1,0,"Muy baja"
"206","47_3",2,1,1,2,4,4.24729389785523,"Alta"
"207","47_4",1,1,1,1,4,2.3104677463388,"Media"
"208","47_5",1,1,1,1,4,2.3104677463388,"Media"
"209","48_1",1,1,1,1,4,2.3104677463388,"Media"
"210","48_3",1,1,1,1,4,2.3104677463388,"Media"
"211","48_4",1,1,1,1,4,2.3104677463388,"Media"
"212","49_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"213","49_2",2,1,1,1,1,0.923677637778517,"Baja"
"214","49_3",1,1,1,1,1,0,"Muy baja"
"215","49_4",1,1,1,1,4,2.3104677463388,"Media"
"216","49_5",1,1,1,1,1,0,"Muy baja"
"217","50_1",1,1,1,1,1,0,"Muy baja"
"218","50_3",1,1,1,1,1,0,"Muy baja"
"219","50_4",1,1,1,1,1,0,"Muy baja"
"220","50_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"221","51_1",1,1,1,1,4,2.3104677463388,"Media"
"222","51_2",1,1,1,1,4,2.3104677463388,"Media"
"223","51_3",1,1,1,2,4,3.32361626007672,"Alta"
"224","51_4",1,1,1,1,4,2.3104677463388,"Media"
"225","51_5",1,1,1,1,1,0,"Muy baja"
"226","52_2",1,1,1,1,4,2.3104677463388,"Media"
"227","52_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"228","52_4",1,1,1,1,4,2.3104677463388,"Media"
"229","52_5",1,1,1,1,4,2.3104677463388,"Media"
"230","53_1",1,1,1,1,3,1.54031183089253,"Baja"
"231","53_2",1,1,1,1,3,1.54031183089253,"Baja"
"232","53_3",1,1,1,1,4,2.3104677463388,"Media"
"233","53_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"234","53_5",1,1,1,1,3,1.54031183089253,"Baja"
"235","54_1",1,1,1,1,4,2.3104677463388,"Media"
"236","54_2",1,1,1,1,4,2.3104677463388,"Media"
"237","54_3",1,1,1,1,4,2.3104677463388,"Media"
"238","54_4",1,1,1,1,4,2.3104677463388,"Media"
"239","54_5",1,2,1,1,4,3.38332659381479,"Alta"
"240","55_1",1,1,1,1,4,2.3104677463388,"Media"
"241","55_2",1,1,1,1,1,0,"Muy baja"
"242","55_4",1,1,1,1,4,2.3104677463388,"Media"
"243","55_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"244","56_1",1,1,1,1,4,2.3104677463388,"Media"
"245","56_2",1,1,1,1,4,2.3104677463388,"Media"
"246","56_3",1,1,1,1,4,2.3104677463388,"Media"
"247","56_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"248","57_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"249","57_2",1,1,1,1,3,1.54031183089253,"Baja"
"250","57_4",1,1,1,1,4,2.3104677463388,"Media"
"251","57_5",1,1,1,1,4,2.3104677463388,"Media"
"252","58_1",2,2,1,2,2,3.77984091443869,"Alta"
"253","58_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"254","58_3",1,1,1,1,4,2.3104677463388,"Media"
"255","58_5",1,1,1,1,3,1.54031183089253,"Baja"
"256","59_1",1,1,1,1,3,1.54031183089253,"Baja"
"257","59_2",1,1,1,1,3,1.54031183089253,"Baja"
"258","59_3",1,1,1,1,1,0,"Muy baja"
"259","59_4",1,1,1,1,3,1.54031183089253,"Baja"
"260","59_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"261","60_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"262","60_2",1,1,1,1,3,1.54031183089253,"Baja"
"263","60_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"264","60_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"265","60_5",1,1,1,1,1,0,"Muy baja"
"266","61_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"267","61_2",1,1,1,1,4,2.3104677463388,"Media"
"268","61_3",1,1,1,1,1,0,"Muy baja"
"269","61_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"270","61_5",1,1,1,1,4,2.3104677463388,"Media"
"271","62_2",1,1,1,1,1,0,"Muy baja"
"272","62_3",1,1,1,1,1,0,"Muy baja"
"273","62_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"274","63_1",1,1,2,2,4,6.30333942899643,"Muy Alta"
"275","63_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"276","63_3",2,2,2,2,2,6.7595640833584,"Muy Alta"
"277","63_4",1,1,1,1,4,2.3104677463388,"Media"
"278","63_5",2,1,1,2,3,3.47713798240897,"Alta"
"279","64_1",1,1,1,1,1,0,"Muy baja"
"280","64_2",1,1,1,1,4,2.3104677463388,"Media"
"281","64_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"282","64_4",1,1,1,1,4,2.3104677463388,"Media"
"283","64_5",1,1,1,1,4,2.3104677463388,"Media"
"284","65_1",2,1,2,2,4,7.22701706677495,"Muy Alta"
"285","65_2",2,2,2,2,4,8.29987591425094,"Muy Alta"
"286","65_3",1,1,2,2,4,6.30333942899643,"Muy Alta"
"287","65_4",2,2,2,2,4,8.29987591425094,"Muy Alta"
"288","65_5",2,2,2,2,4,8.29987591425094,"Muy Alta"
"289","66_1",1,1,1,1,4,2.3104677463388,"Media"
"290","66_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"291","66_3",2,1,1,2,1,1.93682615151643,"Baja"
"292","66_4",1,1,1,2,4,3.32361626007672,"Alta"
"293","66_5",1,1,1,1,4,2.3104677463388,"Media"
"294","67_1",1,1,1,1,3,1.54031183089253,"Baja"
"295","67_2",1,1,1,1,1,0,"Muy baja"
"296","67_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"297","67_5",1,1,1,1,1,0,"Muy baja"
"298","68_1",1,1,1,1,1,0,"Muy baja"
"299","68_2",1,1,1,1,3,1.54031183089253,"Baja"
"300","68_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"301","68_4",1,1,2,1,3,4.52003499981225,"Alta"
"302","68_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"303","69_1",1,1,1,1,3,1.54031183089253,"Baja"
"304","69_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"305","69_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"306","69_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"307","69_5",1,1,1,1,4,2.3104677463388,"Media"
"308","70_1",1,1,1,1,4,2.3104677463388,"Media"
"309","70_3",1,1,1,1,1,0,"Muy baja"
"310","70_5",1,1,1,1,1,0,"Muy baja"
"311","71_1",1,1,1,1,4,2.3104677463388,"Media"
"312","71_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"313","71_3",1,1,1,1,4,2.3104677463388,"Media"
"314","71_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"315","71_5",2,2,2,2,2,6.7595640833584,"Muy Alta"
"316","72_1",1,1,1,1,4,2.3104677463388,"Media"
"317","72_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"318","72_3",2,2,2,2,4,8.29987591425094,"Muy Alta"
"319","72_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"320","72_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"321","73_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"322","73_2",1,1,1,1,3,1.54031183089253,"Baja"
"323","73_3",1,1,1,1,3,1.54031183089253,"Baja"
"324","73_4",1,1,1,1,1,0,"Muy baja"
"325","73_5",1,1,1,1,1,0,"Muy baja"
"326","74_2",2,2,2,2,2,6.7595640833584,"Muy Alta"
"327","74_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"328","74_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"329","75_1",1,1,1,1,1,0,"Muy baja"
"330","75_2",1,1,1,1,4,2.3104677463388,"Media"
"331","75_3",1,1,1,1,1,0,"Muy baja"
"332","75_4",1,1,1,1,4,2.3104677463388,"Media"
"333","76_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"334","76_2",1,1,1,1,1,0,"Muy baja"
"335","76_3",1,1,1,1,4,2.3104677463388,"Media"
"336","76_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"337","76_5",1,2,2,2,4,7.37619827647242,"Muy Alta"
"338","77_1",1,1,1,1,4,2.3104677463388,"Media"
"339","77_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"340","77_3",1,1,1,1,4,2.3104677463388,"Media"
"341","77_4",2,2,2,2,3,7.52971999880467,"Muy Alta"
"342","77_5",1,1,1,1,3,1.54031183089253,"Baja"
"343","78_1",1,1,1,1,1,0,"Muy baja"
"344","78_2",1,1,1,1,4,2.3104677463388,"Media"
"345","78_3",1,1,1,1,1,0,"Muy baja"
"346","78_4",1,1,1,1,1,0,"Muy baja"
"347","79_1",1,1,1,1,1,0,"Muy baja"
"348","79_2",1,1,1,1,4,2.3104677463388,"Media"
"349","79_3",1,1,1,1,3,1.54031183089253,"Baja"
"350","79_4",1,1,1,1,4,2.3104677463388,"Media"
"351","79_5",1,1,1,1,4,2.3104677463388,"Media"
"352","80_1",1,1,1,1,3,1.54031183089253,"Baja"
"353","80_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"354","80_3",1,1,1,1,4,2.3104677463388,"Media"
"355","80_4",1,1,1,1,1,0,"Muy baja"
"356","80_5",1,1,1,1,4,2.3104677463388,"Media"
"357","81_1",1,1,1,1,3,1.54031183089253,"Baja"
"358","81_2",1,1,1,1,4,2.3104677463388,"Media"
"359","81_3",1,1,1,1,3,1.54031183089253,"Baja"
"360","81_4",1,1,1,1,3,1.54031183089253,"Baja"
"361","81_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"362","82_1",1,1,1,1,4,2.3104677463388,"Media"
"363","82_2",1,1,1,1,3,1.54031183089253,"Baja"
"364","82_3",1,1,1,1,1,0,"Muy baja"
"365","83_1",1,1,1,1,3,1.54031183089253,"Baja"
"366","83_3",1,1,1,1,4,2.3104677463388,"Media"
"367","83_4",1,1,1,1,3,1.54031183089253,"Baja"
"368","84_1",1,1,1,1,4,2.3104677463388,"Media"
"369","84_2",1,1,1,1,3,1.54031183089253,"Baja"
"370","84_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"371","84_5",1,1,1,1,3,1.54031183089253,"Baja"
"372","85_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"373","85_2",1,1,1,1,3,1.54031183089253,"Baja"
"374","85_3",1,1,1,1,4,2.3104677463388,"Media"
"375","85_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"376","85_5",1,1,1,1,4,2.3104677463388,"Media"
"377","86_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"378","86_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"379","86_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"380","86_4",1,1,1,1,4,2.3104677463388,"Media"
"381","86_5",1,1,1,1,4,2.3104677463388,"Media"
"382","87_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"383","87_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"384","87_3",1,1,1,1,4,2.3104677463388,"Media"
"385","87_4",1,1,1,1,4,2.3104677463388,"Media"
"386","87_5",1,1,1,1,4,2.3104677463388,"Media"
"387","88_2",1,1,1,1,1,0,"Muy baja"
"388","88_3",1,1,1,1,1,0,"Muy baja"
"389","88_4",1,1,1,1,1,0,"Muy baja"
"390","88_5",1,1,1,1,4,2.3104677463388,"Media"
"391","89_1",1,1,1,1,3,1.54031183089253,"Baja"
"392","89_2",1,1,1,1,3,1.54031183089253,"Baja"
"393","89_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"394","89_4",1,1,1,1,4,2.3104677463388,"Media"
"395","89_5",1,1,1,1,1,0,"Muy baja"
"396","90_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"397","90_3",1,1,1,1,4,2.3104677463388,"Media"
"398","90_4",1,1,1,1,4,2.3104677463388,"Media"
"399","90_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"400","91_1",2,2,2,2,1,5.98940816791214,"Muy Alta"
"401","91_3",1,1,1,1,4,2.3104677463388,"Media"
"402","91_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"403","91_5",1,1,1,1,4,2.3104677463388,"Media"
"404","92_1",1,1,1,1,3,1.54031183089253,"Baja"
"405","92_2",1,1,1,1,4,2.3104677463388,"Media"
"406","92_3",1,1,1,1,4,2.3104677463388,"Media"
"407","92_4",1,1,1,1,4,2.3104677463388,"Media"
"408","92_5",2,2,2,2,4,8.29987591425094,"Muy Alta"
"409","93_1",1,1,1,1,3,1.54031183089253,"Baja"
"410","93_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"411","93_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"412","93_4",1,1,1,1,4,2.3104677463388,"Media"
"413","93_5",1,1,1,1,1,0,"Muy baja"
"414","94_1",1,1,1,1,4,2.3104677463388,"Media"
"415","94_3",1,1,1,1,4,2.3104677463388,"Media"
"416","94_5",1,1,1,1,4,2.3104677463388,"Media"
"417","95_1",1,1,1,1,4,2.3104677463388,"Media"
"418","95_2",1,1,1,1,1,0,"Muy baja"
"419","95_3",1,1,1,1,4,2.3104677463388,"Media"
"420","95_4",1,1,1,2,2,1.78330442918418,"Baja"
"421","95_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"422","96_1",1,1,1,1,3,1.54031183089253,"Baja"
"423","96_2",1,1,1,1,1,0,"Muy baja"
"424","96_3",1,1,1,1,3,1.54031183089253,"Baja"
"425","96_4",1,1,1,1,1,0,"Muy baja"
"426","96_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"427","97_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"428","97_2",1,1,1,1,1,0,"Muy baja"
"429","97_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"430","97_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"431","98_1",1,1,1,1,1,0,"Muy baja"
"432","98_2",1,1,1,1,3,1.54031183089253,"Baja"
"433","98_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"434","98_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"435","98_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"436","99_1",1,1,1,1,4,2.3104677463388,"Media"
"437","99_2",1,1,1,1,4,2.3104677463388,"Media"
"438","99_3",1,1,1,1,4,2.3104677463388,"Media"
"439","99_4",1,1,1,1,4,2.3104677463388,"Media"
"440","99_5",1,1,1,1,4,2.3104677463388,"Media"
"441","100_1",1,1,1,1,4,2.3104677463388,"Media"
"442","100_2",1,1,1,1,3,1.54031183089253,"Baja"
"443","100_3",1,1,1,1,4,2.3104677463388,"Media"
"444","100_4",1,1,1,1,4,2.3104677463388,"Media"
"445","101_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"446","101_2",1,1,1,1,4,2.3104677463388,"Media"
"447","101_3",1,1,1,1,4,2.3104677463388,"Media"
"448","101_4",2,2,2,2,4,8.29987591425094,"Muy Alta"
"449","101_5",2,2,2,2,3,7.52971999880467,"Muy Alta"
"450","102_1",1,1,1,1,4,2.3104677463388,"Media"
"451","102_2",2,2,2,1,4,7.28672740051302,"Muy Alta"
"452","102_3",1,1,1,1,4,2.3104677463388,"Media"
"453","102_4",1,1,1,1,4,2.3104677463388,"Media"
