vid,X.U.FEFF.FOLIO,VIV_SEL,P1_1,P1_2,P1_3,P4_3,P4_4,P4_5,P4_6,P4_7_1,P4_7_2,P4_7_3,P4_8_1,P4_8_2,P4_8_3,P4_8_4,P4_9,P4_10,P4_10A,P4_11,P4_12,P4_13,P4_14,P4_15,P4_16,P4_17,P4_18,P4_19_1,P4_19_2,P4_20_1,P4_20_2,P4_21_1,P4_21_2,P4_22_1,P4_22_2,P4_22_3,P4_22_4,P4_22_5,P4_22_6,P4_22_7,P4_22_8,P4_22_9,P4_23_1,P4_23_2,P4_23_3,P4_23_4,P4_23_5,P4_23_6,P4_24_1,P4_24_2,P4_25_1,P4_25_2,P4_25_3,P4_25_4,P4_25_5,P4_25_6,P4_25_7,P4_26_1,P4_26_2,P4_26_3,P5_1,P5_2,P5_3,P5_4,P5_5,P5_6_1,P5_6_2,P5_6_3,P5_7,P5_8,P5_9,P5_10,P5_11,P5_12,P5_13_1,P5_13_2,P5_13_3,P5_14,P5_14A,P5_15_01,P5_16_01,P5_16A_01,P5_17_01,P5_15_02,P5_16_02,P5_16A_02,P5_17_02,P5_15_03,P5_16_03,P5_16A_03,P5_17_03,P5_15_04,P5_16_04,P5_16A_04,P5_17_04,P5_15_05,P5_16_05,P5_16A_05,P5_17_05,P5_15_06,P5_16_06,P5_16A_06,P5_17_06,P5_15_07,P5_16_07,P5_16A_07,P5_15_08,P5_16_08,P5_16A_08,P5_15_09,P5_16_09,P5_16A_09,P5_15_10,P5_16_10,P5_16A_10,P5_18_1,P5_19_1,P5_20_1,P5_21_1_1,P5_21_1_2,P5_18_2,P5_19_2,P5_20_2,P5_21_2_1,P5_21_2_2,P5_18_3,P5_19_3,P5_20_3,P5_21_3_1,P5_21_3_2,P5_18_4,P5_19_4,P5_20_4,P5_21_4_1,P5_21_4_2,P5_18_5,P5_19_5,P5_20_5,P5_21_5_1,P5_21_5_2,P5_18_6,P5_19_6,P5_20_6,P5_21_6_1,P5_21_6_2,P5_22,P5_23,P5_24,P5_24A,P5_25_1,P5_26_1,P5_25_2,P5_26_2,P5_25_3,P5_26_3,P5_25_4,P5_26_4,P5_25_5,P5_26_5,P5_27_1,P5_28_1,P5_27_2,P5_28_2,P5_29_1,P5_30_1_1,P5_30_1_2,P5_30_1_3,P5_29_2,P5_30_2_1,P5_30_2_2,P5_30_2_3,P5_29_3,P5_30_3_1,P5_30_3_2,P5_30_3_3,P5_29_4,P5_30_4_1,P5_30_4_2,P5_29_5,P5_30_5_1,P5_30_5_2,P5_31_1,P5_32_1,P5_31_2,P5_32_2,P5_31_3,P5_32_3,P5_31_4,P5_32_4,P5_31_5,P5_32_5,P5_31_6,P5_32_6,P5_31_7,P5_32_7,P5_31_8,P5_32_8,P5_33_1,P5_34_1_1,P5_34_1_2,P5_34_1_3,P5_34_1_4,P5_35_1_1,P5_35_1_2,P5_33_2,P5_34_2_1,P5_34_2_2,P5_34_2_3,P5_34_2_4,P5_35_2_1,P5_35_2_2,P5_33_3,P5_34_3_1,P5_34_3_2,P5_34_3_3,P5_34_3_4,P5_35_3_1,P5_35_3_2,P5_33_4,P5_34_4_1,P5_34_4_2,P5_34_4_3,P5_34_4_4,P5_35_4_1,P5_35_4_2,P5_33_5,P5_34_5_1,P5_34_5_2,P5_34_5_3,P5_34_5_4,P5_35_5_1,P5_35_5_2,P5_36_1,P5_37_1_1,P5_37_1_2,P5_36_2,P5_37_2_1,P5_37_2_2,P5_36_3,P5_37_3_1,P5_37_3_2,P5_36_4,P5_37_4_1,P5_37_4_2,P5_36_5,P5_37_5_1,P5_37_5_2,P5_36_6,P5_37_6_1,P5_37_6_2,P5_38_1,P5_39_1,P5_38_2,P5_39_2,P5_38_3,P5_39_3,P5_38_4,P5_39_4,P5_38_5,P5_39_5,P5_40_1,P5_41_1,P5_40_2,P5_41_2,P5_42_1,P5_43_1_1,P5_43_1_2,P5_43_1_3,P5_42_2,P5_43_2_1,P5_43_2_2,P5_43_2_3,P5_42_3,P5_43_3_1,P5_43_3_2,P5_43_3_3,P5_42_4,P5_43_4_1,P5_43_4_2,P5_42_5,P5_43_5_1,P5_43_5_2,P5_44_1,P5_45_1,P5_44_2,P5_45_2,P5_44_3,P5_45_3,P5_44_4,P5_45_4,P5_44_5,P5_45_5,P5_44_6,P5_45_6,P5_44_7,P5_45_7,P5_44_8,P5_45_8,P5_46_1,P5_47_1_1,P5_47_1_2,P5_47_1_3,P5_47_1_4,P5_48_1_1,P5_48_1_2,P5_46_2,P5_47_2_1,P5_47_2_2,P5_47_2_3,P5_47_2_4,P5_48_2_1,P5_48_2_2,P5_46_3,P5_47_3_1,P5_47_3_2,P5_47_3_3,P5_47_3_4,P5_48_3_1,P5_48_3_2,P5_46_4,P5_47_4_1,P5_47_4_2,P5_47_4_3,P5_47_4_4,P5_48_4_1,P5_48_4_2,P5_46_5,P5_47_5_1,P5_47_5_2,P5_47_5_3,P5_47_5_4,P5_48_5_1,P5_48_5_2,P5_49_1,P5_50_1_1,P5_50_1_2,P5_49_2,P5_50_2_1,P5_50_2_2,P5_49_3,P5_50_3_1,P5_50_3_2,P5_49_4,P5_50_4_1,P5_50_4_2,P5_49_5,P5_50_5_1,P5_50_5_2,P5_49_6,P5_50_6_1,P5_50_6_2,P6_1_1,P6_1_2,P6_1_3,P6_1_4,P6_1_5,P6_1_6,P6_1_7,P6_1_8,P6_1_9,P6_2A,P6_2B,P6_3_1,P6_3_2,P6_3_3,P6_3_4,P6_3_5,P6_3_6,P6_4_1,P6_4_2,P6_4_3,P6_4_4,P6_4_5,P6_4_6,P6_5_1,P6_5_2,P6_5_3,P6_5_4,P6_5_5,P6_5_6,P6_6,P6_7_1,P6_7_2,P6_7_3,P6_7_4,P6_8,P6_9_1,P6_9_2,P6_9_3,P6_9_4,P6_9_5,P6_9_6,P6_9_7,P6_10_1,P6_10_2,P6_10_3,P6_10_4,P6_11,P6_12,P6_12A,P6_13,P6_14,P6_15,P6_16_1,P6_16_2,P6_16_3,P6_16_4,P6_16_5,P6_16_6,P6_16_7,P6_16_8,ENT,TLOC,EST_DIS,UPM_DIS,FACTOR,p2_acc,p2_habit,p2_serv,p2_ubi,cuantil_acc,cuantil_serv,cuantil_habit,cuantil_ubi,caso
240_2,240,2,6,1,NA,2,7,8,2,2,1,2,2,2,2,2,1,2,3,1,2,2,2,2,1,1,NA,50,NA,999,99,999,9,1,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,2,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,4,3,3,4,2,2,2,2,3,1,1,1,4,3,4,2,1,3,3,4,10,1,1,2,3,2,2,2,2,2,2,2,2,2,1,1,1,240,203,0,18.4945601262104,28.0818865460549,12.3794044549627,2,1,4,1,0
278_1,278,1,5,1,NA,1,8,10,3,2,2,2,2,2,2,2,1,2,4,1,1,1,2,2,1,1,NA,99,4,999,6,100,NA,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,NA,NA,NA,5,NA,NA,NA,NA,1,1,NA,1,99999,999999999,2,NA,3,NA,2000,9999,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,999999999,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,2,2,2,2,2,2,2,1,7,2,2,2,1,1,1,2,1,1,1,1,8,1,2,2,3,3,4,1,1,1,1,1,10,4,4,4,4,4,4,4,1,1,1,1,10,2,NA,4,4,2,2,2,2,2,2,2,2,2,1,4,11,278,204,8.29987591425094,15.7867524841672,29.5904988957299,20.3623530862261,0,1,4,3,0
278_5,278,5,6,1,NA,1,8,10,3,2,2,2,2,2,2,2,1,3,5,1,1,1,2,3,1,1,NA,15,NA,120,NA,120,NA,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,NA,NA,NA,5,NA,NA,NA,NA,1,1,NA,1,99999,999999999,2,NA,3,NA,2005,2014,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,999999999,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,999999999,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,1,2,2,2,2,2,2,1,7,1,1,1,1,1,2,1,1,2,1,2,8,1,2,2,4,4,4,2,1,1,1,1,9,4,4,4,4,4,4,4,1,1,1,1,9,2,NA,4,4,2,2,2,2,2,2,2,2,2,1,4,11,278,204,8.29987591425094,15.7867524841672,28.8581110642425,19.1491892108263,0,1,4,3,0
281_9,281,9,3,1,NA,1,8,10,3,2,2,2,2,2,2,2,1,3,4,1,1,1,1,4,1,1,NA,30,NA,300,NA,250,NA,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,NA,NA,NA,5,NA,NA,NA,NA,1,3,NA,1,99999,999999999,2,NA,3,NA,1994,2020,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,999999999,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,120000,1,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,2000,0,2,NA,NA,2,NA,2,NA,2,NA,2,NA,1,2000,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,0,NA,2,NA,NA,2,NA,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,1,7000,0,2,NA,2,NA,2,NA,2,NA,1,7000,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,20,20,2,NA,NA,1,1,2,2,2,2,2,2,2,7,6,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,2,2,4,1,2,2,2,2,10,1,4,1,1,1,1,1,1,4,2,1,10,2,NA,4,4,9,2,2,2,2,2,2,2,2,1,4,11,281,221,0,15.7867524841672,29.8948461365834,12.1603260293607,2,1,4,1,0
283_1,283,1,3,1,NA,1,8,10,3,2,2,2,2,2,2,2,1,2,5,1,1,1,5,2,1,1,NA,15,NA,200,NA,200,NA,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,NA,NA,NA,5,NA,NA,NA,NA,1,1,NA,3,800,1000000,2,NA,6,NA,2004,2006,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,400000,1,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,1,2,2,2,2,2,2,7,98,3,3,3,1,1,4,4,2,1,1,3,8,1,4,4,4,4,4,2,2,2,2,2,7,1,4,1,4,4,4,4,1,1,1,3,6,2,NA,1,4,2,2,2,2,2,2,2,2,2,1,4,11,283,149,0,15.7867524841672,24.2831301842449,13.0834306782068,2,1,4,1,0
283_4,283,4,6,1,NA,1,8,10,3,2,2,2,2,2,2,2,1,4,5,1,1,1,5,2,1,1,NA,50,NA,120,NA,120,NA,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,NA,NA,5,NA,NA,NA,NA,1,1,NA,1,1000,500000,2,NA,7,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,1,40000,0,0,2,NA,NA,2,NA,NA,2,NA,2,NA,2,NA,2,NA,1,40000,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,1,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,1,98,1,1,1,3,2,2,2,2,2,2,4,8,1,4,4,4,4,4,2,2,2,2,2,9,1,3,1,4,4,2,3,1,2,2,2,7,2,NA,4,4,2,2,2,2,2,2,2,2,2,1,4,11,283,149,0,15.7867524841672,24.2831301842449,10.3314919773272,2,1,4,1,0
283_8,283,8,5,1,NA,1,8,10,3,2,2,2,2,2,2,2,1,2,3,1,2,1,1,2,1,1,NA,10,NA,105,NA,70,NA,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,NA,NA,NA,5,NA,NA,NA,NA,1,1,NA,1,1300,300000,2,NA,7,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,NA,1,15000,10000,0,2,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,2,NA,2,NA,2,NA,1,25000,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,1,1,1,1,2,2,2,2,1,98,1,1,2,2,1,1,1,2,3,3,3,8,3,2,4,4,4,4,1,2,2,2,2,8,2,4,1,4,4,4,4,1,1,1,1,10,2,NA,4,4,2,2,2,2,2,2,2,2,2,1,4,11,283,149,0.770155915446266,15.7867524841672,29.8510094498832,13.1996298204239,2,1,4,1,0
515_2,515,2,2,1,NA,4,8,10,3,2,2,2,2,2,2,2,1,2,4,1,1,1,1,1,2,1,NA,99,9,999,99,999,9,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,3,2,2,2,2,5,1,1,2,4,2,2,2,3,3,3,3,7,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,13,515,502,0,15.7867524841672,21.0967591848036,13.9141584337308,2,1,4,1,0
609_5,609,5,1,NA,NA,4,8,10,3,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,5,NA,20,NA,80,NA,80,NA,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2000,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,2,4,2,2,2,2,2,8,2,2,2,4,4,4,1,4,4,4,4,5,1,1,3,4,2,2,2,2,2,2,2,2,2,2,1,14,609,721,0.770155915446266,15.7867524841672,28.2036820556937,14.3327189143524,2,1,4,1,0
