X,Estado,Indice_Habitabilidad,Indice_Accesibilidad,Indice_Servicios,Indice_Ubicacion,,,,
9666,91,60.51028474,22.89983362,77.92664979,18.45545393,,,,
9667,91,64.1427094,21.90242582,78.02293214,0.133083268,,,,
9668,91,66.06848531,21.90242582,77.92664979,18.46762431,,,,
9669,91,62.43606065,23.51822674,77.92664979,31.278433,,,,
9670,91,64.85740605,22.89983362,77.92664979,49.8788509,,,,
9671,91,64.1427094,21.90242582,77.92664979,31.27918698,,,,
9672,91,61.22498139,22.98220268,77.92664979,18.49808943,,,,
9673,91,64.85740605,22.98220268,79.58118437,18.46755544,,,,
9674,91,66.06848531,22.89983362,77.92664979,0.156636476,,,,
9675,91,66.06848531,22.89983362,77.92664979,31.23193515,,,,
9676,91,66.06848531,23.51822674,77.92664979,49.92975058,,,,
9677,91,64.85740605,21.90242582,77.92664979,18.47483404,,,,
9678,91,66.06848531,22.89983362,77.92664979,31.21256506,,,,
9679,91,62.43606065,21.90242582,77.92664979,0.150834252,,,,
9680,91,64.1427094,21.90242582,77.92664979,31.17489852,,,,
9681,91,66.06848531,22.98220268,77.92664979,0.148622433,,,,
9682,91,64.1427094,22.89983362,77.92664979,0.153904778,,,,
9683,91,61.22498139,21.90242582,77.92664979,18.48448753,,,,
9684,91,66.06848531,22.89983362,79.58118437,0.153548608,,,,
9685,91,61.47559201,21.90242582,77.92664979,18.47836325,,,,
9686,91,65.3904237,22.89983362,77.92664979,18.50266978,,,,
9687,91,81.10622198,22.89983362,78.02293214,0.147864989,,,,
9688,91,50.06526762,22.89983362,77.92664979,0.124836716,,,,
9689,91,51.27634689,22.89983362,78.02293214,18.42868704,,,,
9690,91,58.29058558,23.51822674,77.92664979,0.149376563,,,,
9691,91,64.1427094,23.51822674,77.92664979,0.148685604,,,,
9692,91,61.47559201,23.51822674,78.02293214,0.156636476,,,,
9693,91,43.74261026,21.90242582,78.02293214,0.065678252,,,,
9694,91,41.32126487,21.90242582,79.67746671,49.89795748,,,,
9695,91,43.17801742,23.51822674,78.02293214,31.1897697,,,,
9696,91,71.63318971,22.98220268,77.92664979,0.132085057,,,,
9697,91,66.06848531,23.51822674,77.92664979,18.53851087,,,,
9698,91,61.47559201,23.51822674,77.92664979,18.53410587,,,,
9699,91,57.84316735,23.51822674,77.92664979,31.23078511,,,,
9700,91,78.15185893,23.51822674,77.92664979,18.52758343,,,,
9701,91,61.47559201,23.51822674,77.92664979,0.132762829,,,,
9702,91,61.47559201,22.98220268,77.92664979,31.17342643,,,,
9703,91,61.47559201,22.89983362,77.92664979,0.140944735,,,,
9704,91,66.06848531,21.90242582,77.92664979,18.50069814,,,,
9705,91,66.06848531,21.90242582,77.92664979,0.154186358,,,,
9706,91,66.06848531,23.51822674,77.92664979,31.24849736,,,,
9707,91,56.63208808,23.51822674,77.92664979,31.24922428,,,,
9708,91,66.06848531,23.51822674,77.92664979,18.51463722,,,,
9709,91,66.06848531,22.98220268,77.92664979,0.111198617,,,,
9710,91,62.43606065,23.51822674,77.92664979,49.94678897,,,,
9711,91,66.06848531,23.51822674,77.92664979,49.98391787,,,,
9712,91,66.06848531,23.51822674,77.92664979,31.20349441,,,,
9713,91,62.43606065,23.51822674,77.92664979,49.93600189,,,,
9714,91,66.06848531,51.97692914,77.92664979,31.2003365,,,,
9715,91,61.22498139,23.51822674,77.92664979,49.95161846,,,,
9716,91,57.84316735,23.51822674,77.92664979,0.156636476,,,,
9717,91,64.85740605,22.89983362,77.92664979,0.153557997,,,,
9718,91,66.06848531,23.51822674,77.92664979,18.5298043,,,,
9719,91,66.06848531,23.51822674,77.92664979,0.154180572,,,,
9720,91,61.22498139,23.51822674,77.92664979,31.26204424,,,,
9721,91,66.06848531,23.51822674,77.92664979,0.127444226,,,,
9722,91,66.06848531,52.51295321,77.92664979,49.96085472,,,,
9723,91,66.06848531,23.51822674,77.92664979,0.15557306,,,,
9724,94,62.43606065,22.89983362,77.92664979,31.2451213,,,,
9725,94,62.43606065,21.90242582,77.92664979,0.115751652,,,,
9726,94,31.68315095,22.98220268,79.67746671,31.17787957,,,,
9727,94,52.98299563,50.89715228,77.92664979,18.48886222,,,,
9728,94,52.98299563,21.90242582,77.92664979,31.21184473,,,,
9729,94,41.83805937,22.89983362,79.89975112,49.92614721,,,,
9730,94,53.69769228,21.90242582,78.02293214,0.151938018,,,,
9731,94,39.39548895,21.90242582,80.02755519,49.90884585,,,,
9732,94,66.06848531,21.90242582,77.92664979,18.52938293,,,,
9733,94,66.06848531,23.51822674,77.92664979,0.109753851,,,,
9734,94,61.47559201,29.72735243,28.55582618,49.99403382,,,,
9735,94,48.16071673,22.89983362,79.89975112,18.4487494,,,,
9736,94,43.39774722,22.89983362,79.67746671,31.1721613,,,,
9737,94,49.35057097,21.90242582,79.58118437,49.93034443,,,,
9738,94,53.69769228,36.06615654,79.80527078,49.91020294,,,,
9739,94,61.47559201,28.82311352,77.92664979,49.93376358,,,,
9740,93,51.27634689,21.90242582,79.67746671,0.066339991,,,,
9741,93,53.69769228,44.06963347,78.05445386,18.46957934,,,,
9742,93,54.90877155,22.98220268,79.80527078,49.9101866,,,,
9743,93,59.5498161,22.98220268,78.02293214,0.107549306,,,,
9744,93,61.47559201,23.51822674,79.67746671,18.4845821,,,,
9745,93,61.47559201,22.89983362,78.02293214,31.2094397,,,,
9746,93,52.75806709,21.90242582,79.58118437,0.12087579,,,,
9747,93,68.0226832,21.90242582,77.92664979,0.111434459,,,,
9748,93,60.51028474,21.90242582,79.80527078,49.94078986,,,,
9749,93,58.35996185,21.90242582,77.92664979,49.96836263,,,,
9750,93,56.63208808,22.98220268,79.58118437,31.24832536,,,,
9751,93,62.43606065,21.90242582,78.02293214,18.46324482,,,,
9752,93,52.98299563,23.51822674,77.92664979,31.20346786,,,,
9753,93,62.43606065,23.51822674,77.92664979,18.48334726,,,,
9754,93,66.06848531,22.89983362,77.92664979,49.95451313,,,,
9755,93,60.26451274,22.89983362,77.92664979,18.4821776,,,,
9756,93,60.26451274,21.90242582,78.05445386,18.49447502,,,,
9757,93,56.38603469,21.90242582,79.70898844,0.13080677,,,,
9758,93,50.05420698,23.51822674,79.84291843,49.98711343,,,,
9759,93,58.35996185,23.51822674,79.58118437,0.156636476,,,,
9760,93,61.47559201,37.44498357,77.92664979,0.154230664,,,,
9761,93,56.62102745,51.89456008,77.92664979,18.46992246,,,,
9762,93,66.06848531,23.51822674,77.92664979,0.123909098,,,,
9763,93,66.06848531,22.98220268,77.92664979,0.134679482,,,,
9764,93,62.43606065,30.76126977,77.92664979,31.2740847,,,,
9765,93,50.06526762,36.15153797,79.67746671,0.122025411,,,,
9766,93,56.63208808,22.89983362,77.92664979,31.24994479,,,,
9767,93,62.43606065,21.90242582,77.92664979,49.92365509,,,,
9768,93,66.06848531,21.90242582,77.92664979,0.123986406,,,,
9769,93,61.47559201,35.82918265,77.92664979,31.17617782,,,,
9770,93,52.98299563,22.89983362,78.02293214,31.20820227,,,,
9771,93,57.84316735,29.90590275,77.92664979,49.91723246,,,,
9772,93,56.63208808,30.14287664,78.02293214,31.2592866,,,,
9773,93,48.16071673,36.82659045,78.02293214,49.89968833,,,,
9774,93,66.06848531,51.89456008,77.92664979,49.92797844,,,,
9775,93,56.63208808,22.98220268,78.02293214,0.153691335,,,,
9776,93,49.35057097,23.51822674,78.02293214,0.156636476,,,,
9777,93,64.85740605,30.43891444,77.92664979,0.156636476,,,,
9778,93,54.90877155,23.51822674,78.02293214,49.93862901,,,,
9779,93,52.83414445,23.51822674,77.92664979,0.148337543,,,,
9780,93,47.03017188,21.90242582,77.92664979,49.94795164,,,,
9781,93,54.80807161,23.51822674,77.92664979,0.156636476,,,,
9782,93,57.475189,23.51822674,77.92664979,49.93299091,,,,
9783,93,66.06848531,44.15200253,77.92664979,49.91089008,,,,
9784,93,64.85740605,22.89983362,77.92664979,0.153756296,,,,
9785,93,66.06848531,23.51822674,77.92664979,0.149587305,,,,
9786,93,60.26451274,44.6880266,77.92664979,0.149094574,,,,
9787,93,50.68343999,23.51822674,78.02293214,0.143134877,,,,
9788,93,58.18988565,23.51822674,69.78480155,31.23277219,,,,
9789,93,64.1427094,23.51822674,77.92664979,18.52851656,,,,
9790,93,66.06848531,23.51822674,77.92664979,0.154769621,,,,
9791,93,48.24125115,30.52429587,78.02293214,31.18512835,,,,
9792,93,64.1427094,21.90242582,77.92664979,49.90655528,,,,
9793,93,46.31547524,23.51822674,77.92664979,18.40104855,,,,
9794,93,44.60882649,22.89983362,77.92664979,49.89409155,,,,
9795,93,66.06848531,21.90242582,77.92664979,49.86911374,,,,
9796,93,61.47559201,22.89983362,77.92664979,31.23962004,,,,
9797,93,59.50166485,22.89983362,77.92664979,18.46992246,,,,
9798,93,56.62102745,21.90242582,77.92664979,49.88839285,,,,
9799,93,54.55746099,50.89715228,77.92664979,49.90493812,,,,
9800,93,48.16071673,21.90242582,77.92664979,49.91356968,,,,
9801,93,51.27634689,21.90242582,77.92664979,31.14160665,,,,
9802,93,53.69769228,38.05017231,77.92664979,49.85188271,,,,
9803,93,64.1427094,51.89456008,77.92664979,18.46527053,,,,
9804,93,64.85740605,50.89715228,77.92664979,49.90912232,,,,
9805,93,59.5498161,36.15153797,77.92664979,49.90829261,,,,
9806,93,51.79314139,28.82311352,77.92664979,0.107374242,,,,
9807,93,64.85740605,23.51822674,77.92664979,0.147260453,,,,
9808,93,60.26451274,28.82311352,78.02293214,31.18695933,,,,
9809,93,66.06848531,23.51822674,77.92664979,0.121592249,,,,
9810,93,57.84316735,22.98220268,78.02293214,31.21051703,,,,
9811,93,60.26451274,23.51822674,77.92664979,0.147634264,,,,
9812,93,64.85740605,22.89983362,77.92664979,31.1835907,,,,
9813,93,50.06526762,22.89983362,77.92664979,49.93783369,,,,
9814,93,53.69769228,21.90242582,78.02293214,49.94520015,,,,
9815,93,64.85740605,22.98220268,77.92664979,49.96331362,,,,
9816,93,50.82784294,22.98220268,79.67746671,49.92708825,,,,
9817,93,58.35996185,50.89715228,77.92664979,49.89019747,,,,
9818,93,64.85740605,43.07222567,78.02293214,0.129548681,,,,
9819,93,59.5498161,21.90242582,78.02293214,31.21564596,,,,
9820,93,59.5498161,23.51822674,77.92664979,0.140283,,,,
9821,93,53.69769228,22.89983362,77.92664979,49.96630773,,,,
9822,93,60.26451274,22.89983362,77.92664979,49.88593983,,,,
9823,93,64.85740605,29.90590275,77.92664979,49.95107242,,,,
9824,93,58.35996185,36.82659045,78.02293214,49.92197009,,,,
9825,93,61.47559201,37.14894577,77.92664979,31.1511261,,,,
9826,93,64.1427094,21.90242582,77.92664979,31.2501449,,,,
9827,93,64.85740605,43.07222567,77.92664979,49.99777776,,,,
9828,93,50.06526762,21.90242582,78.02293214,49.90553068,,,,
9829,93,64.1427094,51.97692914,77.92664979,49.91464936,,,,
9830,93,64.1427094,22.89983362,77.92664979,18.50284517,,,,
9831,93,64.85740605,21.90242582,77.92664979,18.46381631,,,,
9832,93,52.98860279,28.82311352,77.92664979,18.52022644,,,,
9833,93,59.32043049,23.51822674,78.02293214,31.19402678,,,,
9834,93,59.32043049,28.82311352,78.09210151,49.88643939,,,,
9835,93,64.85740605,36.90895951,78.09210151,49.88151573,,,,
9836,93,47.19541828,22.98220268,79.67746671,49.97812154,,,,
9837,93,60.26451274,23.51822674,78.02293214,0.156636476,,,,
9838,93,64.1427094,23.51822674,77.92664979,49.98790012,,,,
9839,93,64.1427094,28.82311352,77.92664979,18.44610753,,,,
9840,93,66.06848531,23.51822674,77.92664979,31.21617867,,,,
9841,93,64.85740605,23.51822674,77.92664979,18.48490904,,,,
9842,93,66.06848531,21.90242582,77.92664979,18.47233918,,,,
9843,93,66.06848531,22.98220268,77.92664979,18.44827035,,,,
9844,93,59.5498161,23.51822674,77.92664979,31.24591041,,,,
9845,93,61.22498139,22.89983362,77.92664979,18.49894024,,,,
9846,93,56.63208808,22.89983362,77.92664979,18.45242955,,,,
9847,93,64.85740605,21.90242582,77.92664979,18.47501439,,,,
9848,93,64.1427094,22.98220268,77.92664979,18.44077429,,,,
9849,93,61.47559201,52.51295321,77.92664979,49.88167179,,,,
9850,93,50.82784294,23.51822674,78.02293214,49.84753631,,,,
9851,93,66.06848531,22.98220268,77.92664979,31.18679455,,,,
9852,93,60.26451274,23.51822674,77.92664979,49.87580458,,,,
9853,93,59.50166485,37.64544793,77.92664979,0.15318778,,,,
9854,93,66.06848531,28.82311352,78.02293214,49.89772576,,,,
9855,93,61.47559201,22.89983362,78.02293214,0.135896759,,,,
9856,93,64.85740605,50.89715228,77.92664979,18.46472761,,,,
9857,93,60.26451274,23.51822674,77.92664979,18.4709069,,,,
9858,93,58.35996185,36.82659045,77.92664979,0.132387925,,,,
9859,93,66.06848531,21.90242582,77.92664979,0.156636476,,,,
9860,93,62.43606065,22.98220268,78.02293214,31.17806423,,,,
9861,93,55.91739144,43.07222567,78.02293214,49.87337794,,,,
9862,93,64.1427094,36.15153797,77.92664979,0.118438177,,,,
9863,93,66.06848531,21.90242582,77.92664979,0.156636476,,,,
9864,93,52.98860279,51.97692914,77.92664979,18.48549928,,,,
9865,93,49.82367128,43.89108315,78.18838386,0.151449936,,,,
9866,94,64.1427094,22.89983362,77.92664979,18.50291155,,,,
9867,94,64.85740605,22.89983362,77.92664979,31.21474426,,,,
9868,94,66.06848531,30.43891444,77.92664979,18.47120435,,,,
9869,94,64.1427094,21.90242582,77.92664979,49.99719454,,,,
9870,94,60.26451274,30.43891444,78.02293214,49.97558513,,,,
9871,94,66.06848531,23.51822674,77.92664979,49.95576578,,,,
9872,94,66.06848531,22.98220268,77.92664979,18.50699057,,,,
9873,94,61.47559201,50.89715228,78.02293214,0.138493623,,,,
9874,94,66.06848531,21.90242582,69.78480155,18.46693098,,,,
9875,94,66.06848531,23.51822674,77.92664979,0.150612409,,,,
9876,94,66.06848531,22.98220268,77.92664979,18.46839812,,,,
9877,94,61.22498139,22.89983362,77.92664979,18.5128537,,,,
9878,94,53.69769228,23.51822674,77.92664979,49.99840617,,,,
9879,94,64.1427094,52.51295321,77.92664979,49.99469217,,,,
9880,94,62.95285515,23.51822674,77.92664979,18.53851087,,,,
9881,94,57.84316735,52.51295321,78.02293214,18.52975685,,,,
9882,94,64.85740605,30.43891444,77.92664979,49.99486307,,,,
9883,94,46.42178232,23.51822674,78.02293214,0.141009832,,,,
9884,94,66.06848531,22.98220268,77.92664979,18.51834355,,,,
9885,93,61.47559201,21.90242582,77.92664979,31.18104772,,,,
9886,93,52.98299563,21.90242582,79.80527078,18.46695943,,,,
9887,93,56.63208808,21.90242582,77.92664979,49.93074657,,,,
9888,93,64.1427094,23.51822674,77.92664979,18.47022343,,,,
9889,93,64.85740605,22.89983362,77.92664979,49.92452441,,,,
9890,93,66.06848531,45.5922655,77.92664979,18.47414286,,,,
9891,93,66.06848531,21.90242582,77.92664979,49.89979883,,,,
9892,93,66.06848531,36.64804013,77.92664979,49.96615571,,,,
9893,93,63.4297899,37.68195747,77.92664979,49.89612155,,,,
9894,93,61.22498139,23.51822674,77.92664979,49.86243268,,,,
9895,93,64.84476482,21.90242582,77.92664979,31.2347989,,,,
9896,93,70.75120399,21.90242582,77.92664979,31.17836817,,,,
9897,93,61.22498139,22.98220268,77.92664979,49.90763945,,,,
9898,93,64.1427094,23.51822674,77.92664979,31.19034442,,,,
9899,93,66.06848531,22.89983362,77.92664979,49.86857934,,,,
9900,93,66.06848531,23.51822674,77.92664979,31.19328919,,,,
9901,93,54.90877155,21.90242582,69.8810839,18.48857964,,,,
9902,93,54.90877155,21.90242582,79.67746671,18.484349,,,,
9903,93,54.90877155,23.51822674,77.92664979,49.88570566,,,,
9904,93,50.06526762,21.90242582,78.02293214,49.94191037,,,,
9905,93,60.26451274,21.90242582,77.92664979,49.87968047,,,,
9906,93,51.27634689,21.90242582,79.67746671,49.89749531,,,,
9907,93,39.54559276,50.89715228,79.67746671,0.133488108,,,,
9908,93,39.54559276,21.90242582,78.02293214,31.17406653,,,,
9909,93,55.86924019,21.90242582,77.92664979,0.150629713,,,,
9910,93,59.50166485,36.15153797,77.92664979,31.17808898,,,,
9911,93,54.90877155,21.90242582,78.02293214,18.45434202,,,,
9912,93,61.47559201,22.89983362,77.92664979,18.46375655,,,,
9913,93,54.90877155,21.90242582,79.80527078,49.91210563,,,,
9914,93,49.82367128,21.90242582,78.18838386,31.18074534,,,,
9915,93,46.42178232,22.89983362,78.05445386,0.140766561,,,,
9916,93,49.82367128,50.89715228,78.1507362,49.96336731,,,,
9917,93,50.06526762,21.90242582,79.58118437,49.88508669,,,,
9918,93,51.27634689,30.43891444,77.92664979,0.125914047,,,,
9919,93,51.27634689,23.51822674,78.02293214,0.154769621,,,,
9920,93,54.90877155,21.90242582,79.67746671,31.18875046,,,,
9921,93,53.69769228,23.51822674,78.02293214,18.46850251,,,,
9922,93,44.57262877,23.51822674,78.02293214,0.148195685,,,,
9923,93,54.90877155,23.51822674,78.02293214,31.27390058,,,,
9924,93,57.84316735,23.51822674,79.67746671,18.48923473,,,,
9925,93,58.29058558,23.51822674,77.92664979,31.17943005,,,,
9926,93,38.00580831,50.89715228,78.02293214,31.27760193,,,,
9927,93,37.61981684,22.98220268,79.67746671,49.92681376,,,,
9928,93,50.06526762,23.51822674,78.02293214,49.91204554,,,,
9929,93,61.22498139,21.90242582,77.92664979,18.47085899,,,,
9930,93,53.69769228,21.90242582,78.24521655,49.8945432,,,,
9931,93,54.90877155,21.90242582,78.02293214,0.145254684,,,,
9932,93,57.57588893,21.90242582,77.92664979,18.48334726,,,,
9933,93,59.50166485,21.90242582,77.92664979,49.85003157,,,,
9934,93,54.90877155,21.90242582,78.02293214,0.156636476,,,,
9935,93,60.26451274,22.98220268,79.89975112,31.19018936,,,,
9936,94,40.06238726,50.89715228,79.80527078,49.86074158,,,,
9937,94,51.27634689,21.90242582,78.02293214,49.99058935,,,,
9938,94,48.16071673,21.90242582,78.02293214,0.156636476,,,,
9939,94,51.27634689,21.90242582,78.1507362,49.93406938,,,,
9940,94,53.69769228,22.98220268,79.67746671,0.154559736,,,,
9941,94,54.90877155,23.51822674,78.02293214,0.153721789,,,,
9942,94,54.90877155,22.89983362,79.67746671,18.46557031,,,,
9943,94,54.90877155,21.90242582,78.02293214,0.156636476,,,,
9944,94,54.90877155,21.90242582,22.06851252,49.96265253,,,,
9945,94,54.90877155,51.97692914,78.02293214,0.152068953,,,,
9946,94,61.47559201,22.89983362,78.1507362,18.52277036,,,,
9947,94,54.90877155,21.90242582,79.67746671,49.908712,,,,
9948,94,43.17801742,51.97692914,79.80527078,0.150342324,,,,
9949,94,59.50166485,22.89983362,77.92664979,0.144828519,,,,
9950,94,54.90877155,21.90242582,78.02293214,0.108104624,,,,
9951,94,49.82367128,50.89715228,79.67746671,0.155321191,,,,
9952,94,53.69769228,21.90242582,78.02293214,18.5279325,,,,
9953,94,52.98299563,23.51822674,77.92664979,18.49027694,,,,
9954,94,51.27634689,21.90242582,78.24521655,18.49095101,,,,
9955,94,60.26451274,21.90242582,77.92664979,18.49196433,,,,
9956,88,66.06848531,29.90289038,78.02293214,49.88318446,,,,
9957,88,51.27634689,44.97387238,77.92664979,49.92090723,,,,
9958,88,46.42178232,21.90242582,79.58118437,0.14537895,,,,
9959,96,66.06848531,23.51822674,77.92664979,0.155321191,,,,
9960,96,64.1427094,23.51822674,78.1507362,31.20429109,,,,
9961,96,61.47559201,50.89715228,77.92664979,49.97755993,,,,
9962,96,58.35996185,21.90242582,77.92664979,0.113608665,,,,
9963,96,60.26451274,50.89715228,78.02293214,49.88924306,,,,
9964,96,61.47559201,23.51822674,79.67746671,0.156636476,,,,
9965,96,60.26451274,29.90289038,77.92664979,49.86659788,,,,
9966,96,60.26451274,21.90242582,78.1507362,31.18925856,,,,
9967,96,54.65816092,21.90242582,77.92664979,49.87804518,,,,
9968,96,58.29058558,23.51822674,77.92664979,0.156636476,,,,
9969,96,61.47559201,23.51822674,77.92664979,18.50113798,,,,
9970,96,64.85740605,21.90242582,77.92664979,18.48461421,,,,
9971,96,64.85740605,21.90242582,78.02293214,49.94981306,,,,
9972,96,60.26451274,21.90242582,77.92664979,31.18388081,,,,
9973,96,64.85740605,21.90242582,77.92664979,31.25014848,,,,
9974,96,64.1427094,21.90242582,77.92664979,31.18403888,,,,
9975,96,50.06526762,21.90242582,79.67746671,49.96927822,,,,
9976,96,54.90877155,21.90242582,77.92664979,0.152324328,,,,
9977,96,54.90877155,23.51822674,78.05445386,0.125696862,,,,
9978,96,54.90877155,22.98220268,77.92664979,0.153063884,,,,
9979,96,53.69769228,22.98220268,78.02293214,0.15351986,,,,
9980,96,58.29058558,23.51822674,77.92664979,0.154141215,,,,
9981,96,53.69769228,21.90242582,78.02293214,49.96002938,,,,
9982,96,46.19124662,22.98220268,77.92664979,0.149984003,,,,
9983,96,51.27634689,28.82311352,78.1507362,0.119121535,,,,
9984,96,43.17801742,21.90242582,79.67746671,49.92648231,,,,
9985,96,51.79314139,21.90242582,79.80527078,18.46975481,,,,
9986,96,26.83964702,50.89715228,80.02755519,49.85267223,,,,
9987,96,58.29058558,30.43891444,77.92664979,0.091359868,,,,
9988,96,66.06848531,21.90242582,77.92664979,0.117208298,,,,
9989,96,55.86924019,23.51822674,78.1507362,49.96140703,,,,
9990,96,49.82367128,21.90242582,79.80527078,18.46897239,,,,
9991,96,43.74261026,22.98220268,79.80527078,18.47292414,,,,
9992,96,54.90877155,21.90242582,78.02293214,0.130568962,,,,
9993,96,54.90877155,22.89983362,78.02293214,18.47685812,,,,
9994,96,62.95285515,50.89715228,79.80527078,0.143435568,,,,
9995,96,66.06848531,21.90242582,77.92664979,0.135638399,,,,
9996,96,49.35057097,21.90242582,78.02293214,49.96755808,,,,
9997,96,61.22498139,21.90242582,78.02293214,18.49936132,,,,
9998,96,57.84316735,21.90242582,77.92664979,18.47037495,,,,
9999,96,54.90877155,21.90242582,77.92664979,0.127948089,,,,
10000,96,37.61981684,21.90242582,79.67746671,31.21882328,,,,
10001,96,54.90877155,22.89983362,77.92664979,0.147815733,,,,
10002,96,51.27634689,23.51822674,77.92664979,18.53851087,,,,
10003,96,37.61981684,21.90242582,79.67746671,31.2012331,,,,
10004,96,52.75806709,21.90242582,79.67746671,49.88652023,,,,
10005,96,54.90877155,21.90242582,79.58118437,0.122658067,,,,
10006,96,66.06848531,21.90242582,77.92664979,0.156636476,,,,
10007,96,58.29058558,23.51822674,78.02293214,31.14827509,,,,
10008,96,35.46466415,50.89715228,78.15557389,49.88363954,,,,
10009,96,50.06526762,23.51822674,78.02293214,49.95410363,,,,
10010,96,51.79314139,22.98220268,78.02293214,49.86269284,,,,
10011,96,59.5498161,21.90242582,78.02293214,18.45801206,,,,
10012,96,52.98299563,21.90242582,79.67746671,18.50396898,,,,
10013,96,53.69769228,21.90242582,78.02293214,18.53349814,,,,
10014,96,58.35996185,22.89983362,77.92664979,31.18883784,,,,
10015,96,54.90877155,22.89983362,78.02293214,31.26298036,,,,
10016,96,59.5498161,50.89715228,77.92664979,0.145459721,,,,
10017,96,61.22498139,22.98220268,77.92664979,18.47122876,,,,
10018,96,54.90877155,21.90242582,77.92664979,0.155386715,,,,
10019,96,61.47559201,21.90242582,78.1507362,0.136518956,,,,
10020,96,54.90877155,23.51822674,78.02293214,49.96855897,,,,
10021,96,66.06848531,21.90242582,77.92664979,0.120086282,,,,
10022,96,64.85740605,21.90242582,77.92664979,49.96230288,,,,
10023,96,58.35996185,21.90242582,77.92664979,49.8856331,,,,
10024,96,53.69769228,21.90242582,77.92664979,18.53851087,,,,
10025,96,64.85740605,21.90242582,78.05445386,0.119245364,,,,
10026,96,54.90877155,23.51822674,77.92664979,0.12631491,,,,
10027,96,66.06848531,23.51822674,77.92664979,0.142687571,,,,
10028,96,60.26451274,22.98220268,77.92664979,0.152864356,,,,
10029,96,66.06848531,22.98220268,77.92664979,0.15387768,,,,
10030,96,61.21392075,21.90242582,77.92664979,18.45607034,,,,
10031,96,59.50166485,22.98220268,77.92664979,0.153721789,,,,
10032,96,59.50166485,21.90242582,78.1507362,0.156636476,,,,
10033,96,57.84316735,21.90242582,78.05445386,49.906176,,,,
10034,96,52.98299563,21.90242582,78.1507362,49.8991071,,,,
10035,96,53.69769228,50.89715228,79.70898844,31.26262093,,,,
10036,96,51.27634689,21.90242582,78.05445386,49.9687257,,,,
10037,96,64.85740605,22.98220268,78.1507362,49.93400256,,,,
10038,96,56.62102745,22.98220268,78.1507362,49.93599459,,,,
10039,96,60.26451274,22.89983362,78.05445386,49.95716479,,,,
10040,96,62.95285515,21.90242582,79.70898844,49.96396117,,,,
10041,96,46.42178232,23.51822674,78.05445386,49.93093375,,,,
10042,96,52.98299563,21.90242582,79.80527078,49.95539662,,,,
10043,96,53.69769228,21.90242582,78.05445386,49.96451235,,,,
10044,96,53.69769228,29.14546884,79.80527078,49.95796044,,,,
10045,96,57.84316735,22.98220268,78.1507362,49.96764601,,,,
10046,96,49.35057097,21.90242582,79.80527078,49.91826711,,,,
10047,96,54.90877155,23.51822674,78.02293214,49.93843115,,,,
10048,96,47.88808533,23.51822674,79.67746671,49.96230288,,,,
10049,96,53.9434731,22.89983362,79.58118437,0.149587305,,,,
10050,96,52.98299563,21.90242582,78.02293214,31.21522558,,,,
10051,95,55.91739144,30.76126977,79.67746671,49.84996857,,,,
10052,95,41.49319633,52.51295321,79.80527078,49.85177847,,,,
10053,95,53.69769228,50.89715228,79.81010847,49.8868677,,,,
10054,95,52.73239383,21.90242582,78.05929155,49.87819215,,,,
10055,95,46.42178232,21.90242582,79.6823044,31.23654471,,,,
10056,95,48.16071673,22.89983362,79.6823044,49.90445909,,,,
10057,95,54.90877155,23.51822674,77.93148748,49.96336259,,,,
10058,95,54.90877155,21.90242582,78.19322155,49.98462874,,,,
10059,95,50.06526762,23.51822674,79.67746671,49.8967322,,,,
10060,95,48.16071673,28.82311352,79.84775613,49.85374956,,,,
10061,95,55.91739144,22.98220268,79.81010847,31.18486154,,,,
10062,95,53.69769228,28.82311352,78.19322155,49.85700466,,,,
10063,95,49.09996917,22.98220268,79.84775613,31.20799676,,,,
10064,95,53.9434731,23.51822674,78.02776983,49.85947378,,,,
10065,95,50.06526762,23.51822674,79.6823044,49.93113372,,,,
10066,95,50.06526762,23.51822674,80.03239288,49.84572247,,,,
10067,95,45.12562099,21.90242582,79.70898844,49.91219639,,,,
10068,95,47.03017188,21.90242582,29.6542778,49.91094286,,,,
10069,95,50.06526762,21.90242582,29.6542778,49.85794056,,,,
10070,95,53.69769228,21.90242582,78.02293214,49.92642773,,,,
10071,95,61.47559201,50.89715228,79.58118437,49.88618098,,,,
10072,95,59.5498161,21.90242582,77.92664979,49.87813285,,,,
10073,95,50.06526762,21.90242582,79.58118437,49.90374078,,,,
10074,95,52.98860279,22.89983362,79.67746671,31.1997542,,,,
10075,95,56.39049175,50.89715228,79.67746671,49.86611898,,,,
10076,95,60.26451274,21.90242582,78.02293214,49.89651338,,,,
10077,95,59.5498161,21.90242582,78.02293214,49.88174563,,,,
10078,95,59.5498161,21.90242582,77.92664979,49.90139194,,,,
10079,95,56.62102745,23.51822674,77.92664979,49.89340365,,,,
10080,95,56.62102745,28.82311352,77.92664979,49.89578136,,,,
10081,95,43.38668658,21.90242582,79.81010847,49.93152019,,,,
10082,95,53.69769228,21.90242582,71.5671402,49.89534558,,,,
10083,95,53.69769228,21.90242582,79.81010847,49.93950848,,,,
10084,95,59.5498161,29.14546884,79.70898844,49.91596931,,,,
10085,95,46.19124662,36.15153797,79.70898844,49.90090544,,,,
10086,96,41.96693815,21.90242582,79.81010847,0.156636476,,,,
10087,96,54.90877155,21.90242582,78.02293214,18.50597725,,,,
